Date,Open,High,Low,Close,Volume,Adj Close
2014-07-15,145.00,145.48,144.36,145.06,1955700,141.64804
2014-07-14,144.99001,145.71001,144.75,145.00,2114600,141.58945
2014-07-11,144.14,144.49001,143.53999,144.31,1907900,140.91568
2014-07-10,143.50,144.20,143.24001,143.89,2070100,140.50557
2014-07-09,144.78,145.03999,144.03,144.67999,1521800,141.27698
2014-07-08,145.22,145.39999,144.48,144.56,1596700,141.15981
2014-07-07,145.48,145.58,144.50,144.91,1257900,141.50157
2014-07-03,145.25,145.73,145.00,145.41,1142200,141.98981
2014-07-02,144.23,145.30,143.56,145.23,1621300,141.81404
2014-07-01,143.41,144.82001,143.38,144.56,1767600,141.15981
2014-06-30,143.92,143.92999,143.06,143.24001,1878400,139.87085
2014-06-27,143.17,144.07001,143.06,143.69,1981800,140.31027
2014-06-26,143.75,143.99001,142.56,143.73,1490900,140.34932
2014-06-25,143.00,144.38,142.88,143.64999,1321800,140.27119
2014-06-24,143.71001,144.62,143.05,143.09,1404500,139.72438
2014-06-23,145.10001,145.30,144.00999,144.09,1390200,140.70085
2014-06-20,144.53999,145.30,144.20,145.16,4204600,141.7457
2014-06-19,144.53,144.72,143.99001,144.49001,1560500,141.09146
2014-06-18,143.92999,144.39,142.77,144.33,1340700,140.93521
2014-06-17,143.00999,143.99001,142.64,143.69,1209400,140.31027
2014-06-16,142.92999,143.53,142.60001,143.32001,1274300,139.94897
2014-06-13,143.19,143.75,142.83,143.36,1376200,139.98802
2014-06-12,144.95,144.95,142.78,143.07001,1839400,139.70485
2014-06-11,144.66,144.97,144.19,144.41,1489900,141.01334
2014-06-10,144.97,145.21001,144.46001,144.97,1700000,141.56017
2014-06-09,144.64,145.53,144.61,145.32001,1800900,141.90193
2014-06-06,143.99001,144.64,143.53,144.64,1768700,141.23792
2014-06-05,142.75999,143.74001,141.89999,143.71001,1542300,140.3298
2014-06-04,142.91,143.00,142.25999,142.25999,1335700,138.91389
2014-06-03,142.08,143.13,141.61,142.89,2061700,139.52908
2014-06-02,142.27,142.91,141.69,142.32001,1682300,138.9725
2014-05-30,142.11,142.67,141.78,142.55,3908500,139.19708
2014-05-29,141.50,142.42999,141.19,142.39,1624100,139.04085
2014-05-28,141.81,141.89999,141.06,141.42999,1566100,138.10342
2014-05-27,141.50,141.60001,141.13,141.44,1512300,138.11319
2014-05-23,140.23,141.17999,140.05,141.14,1209400,137.82025
2014-05-22,140.71001,140.96001,140.25999,140.31,1550100,137.00977
2014-05-21,139.77,140.78999,139.77,140.66,1641000,137.35153
2014-05-20,141.60001,141.89999,139.89,140.23,1845100,136.09676
2014-05-19,140.07001,142.00,139.98,141.67,1529200,137.49432
2014-05-16,140.92999,141.20,139.91,141.13,1901700,136.97025
2014-05-15,141.56,141.74001,140.02,140.98,2388400,136.82466
2014-05-14,142.48,142.77,141.41,141.60001,2113400,137.42639
2014-05-13,143.00,143.37,142.32001,142.42999,1695400,138.23192
2014-05-12,141.78,142.94,141.71001,142.82001,2972100,138.61043
2014-05-09,140.56,141.37,140.25,141.34,2093000,137.17404
2014-05-08,140.88,142.12,140.50999,140.83,1939400,136.67908
2014-05-07,139.98,141.25,139.17999,141.14,2238500,136.97995
2014-05-06,140.28,140.42999,139.17,139.28999,2299700,135.18446
2014-05-05,139.14,141.05,138.64999,140.61,2710900,136.46556
2014-05-02,141.63,141.83,139.87,140.12,5758500,135.99001
2014-05-01,139.50,141.49001,139.12,140.81,3997400,136.65967
2014-04-30,137.63,139.20,137.33,139.09,2904000,134.99036
2014-04-29,137.87,137.89999,136.56,137.55,1820900,133.49576
2014-04-28,137.42999,138.35001,135.97,137.23,2244300,133.18518
2014-04-25,136.50,136.96001,135.69,136.56,2093100,132.53494
2014-04-24,136.38,136.99001,135.00,136.64999,2847800,132.62228
2014-04-23,138.81,138.89,137.89,137.99001,2847500,133.92279
2014-04-22,138.50,139.52,138.13,138.89,2252500,134.79626
2014-04-21,137.25,138.71001,137.17999,138.62,1781100,134.53421
2014-04-17,137.30,138.25,137.25,137.73,2645600,133.67046
2014-04-16,135.17,136.78,134.81,136.77,2135200,132.73875
2014-04-15,133.27,134.35001,132.02,134.09,2119000,130.13774
2014-04-14,133.45,133.52,132.02,133.14999,2058100,129.22545
2014-04-11,133.37,133.84,132.39,132.39,2368200,128.48785
2014-04-10,135.73,136.42999,133.89999,133.97,2857200,130.02129
2014-04-09,135.00,135.87,134.50,135.84,2671900,131.83615
2014-04-08,134.44,135.14999,133.42999,134.84,2893600,130.86563
2014-04-07,135.81,136.25,134.39,134.39999,2807500,130.4386
